# produced by /home/zzhang65/tools/perllib/bin/cub_seq.pl -s Bdis.cds_primaryTrancsriptOnly.fa.filtered -t codon_tai.tsv -c codon_cai_top300.tsv -f optimal_codons.tsv -e enc -l -o seq_cub.tsv
#seq_id	enc	tai	cai	fop
Bradi2g03012	56.0095951	0.4606634	0.3396791	0.4902778
Bradi2g06090	31.3653460	0.5242564	0.7623105	0.5814978
Bradi2g21380	57.6012909	0.4812744	0.4550686	0.5333333
Bradi2g57332	31.1441194	0.4778651	0.6355579	0.5636364
Bradi2g22380	33.0848171	0.5384172	0.7962346	0.5909091
Bradi2g18888	56.3771002	0.4668650	0.4219906	0.4846743
Bradi2g40026	53.2452459	0.5036044	0.5266919	0.6158358
Bradi2g06300	37.6162022	0.5191380	0.7049356	0.5463259
Bradi2g49800	55.9371251	0.4866973	0.4150396	0.5272045
Bradi2g47269	49.2049808	0.5124918	0.6273164	0.5000000
Bradi2g54620	34.8272089	0.4998173	0.7486774	0.5717647
Bradi2g17620	37.8830229	0.5329132	0.7165868	0.6264822
Bradi2g52187	57.1934654	0.4807699	0.4540637	0.5407166
Bradi2g39031	58.8674512	0.4668173	0.4181582	0.4024390
Bradi2g43240	47.3966312	0.5141780	0.5136288	0.5903084
Bradi2g42143	58.2058390	0.4935243	0.3871138	0.5333333
Bradi2g58050	40.4303491	0.5634132	0.6763424	0.7025496
Bradi2g12720	54.4310834	0.4880156	0.4994571	0.5384615
Bradi2g42896	49.6247788	0.4729643	0.3947792	0.5450980
Bradi2g51716	31.9101790	0.4820698	0.7012779	0.4848485
Bradi2g09420	59.5403484	0.4824256	0.3924485	0.4864865
Bradi2g45280	35.1737886	0.5245444	0.7388335	0.6201117
Bradi2g22350	55.9324498	0.4750095	0.3707691	0.5033860
Bradi2g35150	59.0538605	0.4604379	0.4015418	0.4944751
Bradi2g21040	57.3534383	0.4905327	0.4125500	0.5320911
Bradi2g04520	57.8221730	0.4743069	0.4358219	0.5089059
Bradi2g59057	48.7667212	0.5228942	0.5796766	0.6147920
Bradi2g27822	51.3991667	0.4512567	0.3290891	0.4733333
Bradi2g08110	38.1359545	0.5136857	0.7302894	0.5979381
Bradi2g61000	44.1085786	0.5226270	0.6101044	0.5893720
Bradi2g44117	58.5094818	0.4867769	0.4438875	0.5407555
Bradi2g53880	34.1350757	0.5397715	0.7468138	0.6232558
Bradi2g25887	45.2820997	0.5117490	0.6262253	0.6185958
Bradi2g15970	55.9085372	0.5007600	0.4956996	0.5614035
Bradi2g09300	33.2350918	0.5297724	0.7090988	0.5984252
Bradi2g17932	62	0.4998402	0.4494381	0.6046512
Bradi2g19350	34.3523776	0.5425682	0.7622938	0.6347305
Bradi2g46490	52.7764421	0.4873045	0.5211454	0.5401929
Bradi2g26450	39.1701255	0.4935567	0.6695877	0.5320000
Bradi2g61696	54.1612426	0.4070584	0.2923860	0.2714286
Bradi2g00226	56.7843465	0.4651373	0.4508488	0.4719101
Bradi2g27920	41.7888963	0.5327247	0.6948172	0.6012270
Bradi2g61930	50.1586651	0.5591301	0.7406560	0.7087379
Bradi2g58580	54.9723333	0.4774888	0.4016363	0.5354970
Bradi2g21890	35.6974422	0.5267426	0.7767370	0.5922747
Bradi2g56030	50.0009042	0.5154708	0.5877330	0.5795796
Bradi2g57023	53.2977518	0.4891833	0.3908520	0.5667870
Bradi2g56927	59.0392113	0.4768388	0.3902417	0.4938704
Bradi2g24090	52.9027737	0.4918828	0.5053284	0.5361446
Bradi2g23331	56.9472255	0.4697262	0.5176175	0.4843750
Bradi2g43210	54.2190973	0.4555792	0.3615105	0.4796840
Bradi2g16550	37.2441031	0.5344882	0.7628364	0.6397059
Bradi2g37798	49.8857606	0.4636481	0.3754334	0.4656085
Bradi2g58535	51.9397928	0.4777456	0.5757599	0.5343511
Bradi2g38461	55.9570387	0.4754737	0.4234638	0.4705882
Bradi2g30485	56.4789418	0.4906054	0.5568317	0.5128205
Bradi2g01730	41.8735785	0.5363089	0.6926168	0.6188341
Bradi2g08330	55.3348502	0.4995664	0.4519269	0.5668605
Bradi2g49350	33.0035239	0.5082646	0.7798310	0.5588915
Bradi2g08363	51.8320079	0.4955127	0.5398114	0.5730028
Bradi2g44850	48.1917530	0.4842640	0.5939884	0.5365854
Bradi2g10146	49.0153242	0.5220433	0.6061162	0.6033755
Bradi2g55930	55.5541132	0.4623071	0.3582843	0.4994463
Bradi2g62630	55.4446309	0.4989767	0.4416702	0.5479452
Bradi2g12481	57.5469469	0.4674028	0.4749620	0.5342466
Bradi2g62370	48.8638752	0.5054842	0.5416270	0.5658537
Bradi2g53760	34.1763957	0.5320323	0.7446080	0.6290323
Bradi2g00910	55.3926149	0.4893986	0.4903069	0.5357853
Bradi2g47730	35.1333950	0.5230454	0.7372313	0.6119734
Bradi2g06490	58.0512911	0.4894997	0.4650242	0.5798969
Bradi2g06230	59.3470082	0.4717131	0.3912042	0.5052006
Bradi2g18920	38.6415406	0.5242154	0.7209881	0.5950000
Bradi2g58030	53.2570752	0.4886811	0.4696595	0.5404930
Bradi2g61570	53.7618093	0.4901840	0.4251362	0.5377778
Bradi2g41510	55.1216619	0.5208259	0.4398390	0.5543071
Bradi2g36000	59.2976770	0.4713379	0.4060446	0.5095785
Bradi2g09120	62	0.4707557	0.4116333	0.5272727
Bradi2g02440	36.1478251	0.5257750	0.7478517	0.5671642
Bradi2g51807	56.3823390	0.4574314	0.3558383	0.4795509
Bradi2g16320	40.9127563	0.5356664	0.6583793	0.6460177
Bradi2g55960	36.1221182	0.5357104	0.7464314	0.6385281
Bradi2g08680	40.1097708	0.5048811	0.7150424	0.6075949
Bradi2g40080	58.3137997	0.4789271	0.4623741	0.5354059
Bradi2g57530	58.0124804	0.4954274	0.4599377	0.5691057
Bradi2g16460	53.6248364	0.5047433	0.5329754	0.5644330
Bradi2g25507	50.8340897	0.4951295	0.5190511	0.5873786
Bradi2g13487	57.7092706	0.4785563	0.4504980	0.5214900
Bradi2g47121	57.7132405	0.4812213	0.4322379	0.5334873
Bradi2g58290	33.9220563	0.5648844	0.8178538	0.6775244
Bradi2g50220	37.3854993	0.5322951	0.7167463	0.6394052
Bradi2g59380	35.8811573	0.5274914	0.7370258	0.6417910
Bradi2g36647	53.3747122	0.5058682	0.4673688	0.5660147
Bradi2g16585	50.7310800	0.5059994	0.5461712	0.5940171
Bradi2g60357	51.2513572	0.4406697	0.3126930	0.4230769
Bradi2g47710	58.5051855	0.4694866	0.3788017	0.4729730
Bradi2g55760	58.9783270	0.4780446	0.3763882	0.5294118
Bradi2g03357	36.8991871	0.5321217	0.7363812	0.6567657
Bradi2g07430	58.0323707	0.4761871	0.4438392	0.4956063
Bradi2g56792	58.6827554	0.4843075	0.4255406	0.5185910
Bradi2g36067	48.7998864	0.5020886	0.6046660	0.5397260
Bradi2g58210	46.5776926	0.4759925	0.5666047	0.5000000
Bradi2g28161	54.2760942	0.4927711	0.4560372	0.5472371
Bradi2g55450	50.9885743	0.4959737	0.5497945	0.5444444
Bradi2g05037	42.9106230	0.4926023	0.6351360	0.5846154
Bradi2g56760	40.9363911	0.5089671	0.6601230	0.5871560
Bradi2g34200	49.8729072	0.4773611	0.3816446	0.5105740
Bradi2g24973	45.5541002	0.5307266	0.6205409	0.6481836
Bradi2g58146	61.6601577	0.4672319	0.4286812	0.4590164
Bradi2g62587	31.6732021	0.5451419	0.8175800	0.6440678
Bradi2g01290	38.2723719	0.5402748	0.6588835	0.6273292
Bradi2g22520	32.1141520	0.5092743	0.7512245	0.5823864
Bradi2g33795	54.6018892	0.4732661	0.4328159	0.4777070
Bradi2g39361	52.7035478	0.4997634	0.5052758	0.5446809
Bradi2g10250	55.5567755	0.4903142	0.4576247	0.5482094
Bradi2g45470	43.1464366	0.5160904	0.6469728	0.5942408
Bradi2g08420	38.7031093	0.5199714	0.7039992	0.6140777
Bradi2g00772	62	0.4923729	0.4864828	0.5737705
Bradi2g10311	61.7600431	0.4647985	0.4107036	0.4805195
Bradi2g31590	31.0885707	0.5155969	0.7924732	0.6064815
Bradi2g04590	33.3055662	0.5351772	0.7781526	0.5923913
Bradi2g00970	44.2849251	0.5049250	0.5840075	0.5777778
Bradi2g49340	40.3058568	0.5511158	0.7316797	0.6557377
Bradi2g53045	54.2624766	0.4687139	0.4516612	0.4574468
Bradi2g22780	55.6588938	0.4867226	0.4830788	0.4965517
Bradi2g37660	39.7360215	0.5478126	0.6986144	0.6491228
Bradi2g45817	56.0035081	0.4638970	0.3957851	0.5351418
Bradi2g45620	56.2189443	0.4841554	0.4029521	0.5515371
Bradi2g01950	56.0643678	0.4986936	0.5035219	0.5475638
Bradi2g51947	48.1551522	0.5053309	0.5760344	0.5759804
Bradi2g46046	52.8537478	0.5028518	0.5010692	0.4589041
Bradi2g60870	30.6173938	0.5278453	0.7787827	0.6637168
Bradi2g42140	52.1297926	0.5254690	0.5534539	0.6385542
Bradi2g55530	30.9409794	0.5079528	0.8044105	0.5740260
Bradi2g02626	61.0448044	0.4813201	0.4889071	0.5084746
Bradi2g57150	57.4310342	0.4820616	0.4429065	0.5353846
Bradi2g62090	40.9549296	0.5223345	0.6676777	0.5893536
Bradi2g37340	53.4652065	0.4993789	0.4419677	0.5845411
Bradi2g43917	37.5029645	0.5081437	0.6985914	0.5771065
Bradi2g26260	53.7319706	0.4810526	0.4002915	0.5392157
Bradi2g56830	56.2377544	0.4794673	0.4479833	0.4975124
Bradi2g12910	56.0931082	0.4686129	0.4425108	0.5067265
Bradi2g54731	47.5404079	0.5126088	0.6956085	0.5744681
Bradi2g55797	32.5746619	0.5524917	0.7822173	0.6477273
Bradi2g06420	33.6657859	0.5274165	0.7816831	0.6380000
Bradi2g60710	39.2220322	0.5188438	0.6896685	0.5846774
Bradi2g27007	57.7758021	0.4728721	0.3980082	0.5123288
Bradi2g44100	48.3168632	0.4844788	0.4134989	0.5400844
Bradi2g16388	36.1753232	0.4842605	0.6600802	0.4863014
Bradi2g13760	47.9433274	0.4449513	0.4027938	0.4589041
Bradi2g05794	31.2541297	0.5276915	0.7931717	0.6051502
Bradi2g22183	54.3002431	0.4889553	0.3962268	0.5654952
Bradi2g04960	52.3255312	0.4712421	0.3412774	0.5045226
Bradi2g37990	57.0571754	0.4844726	0.4080928	0.5311721
Bradi2g13520	56.5740724	0.4779497	0.4339802	0.4951768
Bradi2g37560	33.7942953	0.5187474	0.7180531	0.5756579
Bradi2g34230	32.5760976	0.5590169	0.8131766	0.6737589
Bradi2g23535	62	0.4128198	0.2774138	0.4054054
Bradi2g58803	62	0.4566916	0.3933158	0.4666667
Bradi2g58430	45.9934673	0.4964458	0.5946462	0.5491525
Bradi2g06910	53.6004346	0.4902162	0.5432935	0.5291667
Bradi2g38237	42.9241859	0.4996426	0.6472946	0.5333333
Bradi2g42410	56.4017978	0.4682974	0.3749371	0.4968944
Bradi2g49050	58.2340724	0.4730681	0.4112812	0.4859649
Bradi2g30490	45.5913397	0.4965472	0.6659634	0.5495495
Bradi2g07940	53.0303580	0.5703927	0.6340361	0.7046632
Bradi2g56000	38.5006017	0.5493467	0.7260562	0.6704225
Bradi2g46590	49.8525733	0.4648698	0.3527250	0.4960128
Bradi2g02610	54.4471143	0.4665057	0.3596386	0.5273973
Bradi2g39200	37.4709979	0.5053736	0.7212635	0.6178862
Bradi2g32607	58.8933774	0.4974291	0.4828079	0.5668317
Bradi2g26195	58.1936499	0.4609883	0.4823227	0.4413793
Bradi2g31650	33.5457463	0.5423972	0.8132353	0.6899038
Bradi2g46550	56.1518919	0.4707468	0.3884459	0.5020161
Bradi2g49747	60.5821332	0.4753577	0.4344016	0.5157233
Bradi2g15270	34.1734648	0.4822867	0.6782038	0.4814815
Bradi2g11567	49.6257736	0.4965984	0.5578444	0.5647059
Bradi2g06850	31.6023845	0.5245798	0.8137043	0.5736041
Bradi2g00310	49.0966640	0.5063571	0.5932996	0.5260664
Bradi2g62532	52.9803245	0.4924247	0.4142566	0.5413005
Bradi2g00423	43.6518881	0.5066226	0.6096274	0.5719697
Bradi2g15577	57.2050995	0.4560187	0.3715721	0.4916865
Bradi2g36612	36.0346607	0.5616742	0.7482092	0.6960784
Bradi2g38960	51.1177390	0.4947649	0.5465360	0.5734720
Bradi2g34540	32.3493766	0.5409130	0.7690393	0.6000000
Bradi2g39720	54.6683934	0.4855883	0.4574262	0.5390505
Bradi2g37320	58.2690963	0.5042698	0.5049959	0.5896414
Bradi2g35282	49.5571643	0.4538766	0.5337428	0.4566038
Bradi2g28450	56.2472791	0.4808293	0.4108551	0.5387366
Bradi2g39260	38.5473868	0.5520170	0.8125322	0.6764706
Bradi2g02060	35.8385835	0.5261426	0.7913519	0.7142857
Bradi2g12780	56.9377886	0.4756244	0.3882816	0.5022321
Bradi2g08700	53.6267376	0.4608369	0.3233231	0.4760705
Bradi2g32300	55.1164726	0.4664841	0.3626787	0.4847162
Bradi2g03770	52.8321470	0.4754212	0.4875654	0.5049116
Bradi2g19456	52.5092455	0.4637530	0.3608051	0.4908616
Bradi2g08267	55.9600824	0.4845234	0.4648134	0.5447761
Bradi2g16223	59.0296294	0.4690938	0.3891473	0.5139535
Bradi2g39950	51.5174823	0.4992639	0.5387302	0.5756303
Bradi2g23240	54.7525105	0.4816407	0.4492904	0.5403727
Bradi2g60538	59.2840456	0.4734448	0.3982578	0.4922481
Bradi2g15520	52.9837521	0.5063831	0.5127535	0.5584906
Bradi2g44320	52.1825058	0.5076101	0.5490275	0.5685484
Bradi2g45170	57.2542499	0.4815933	0.3993570	0.5328720
Bradi2g44460	49.9878361	0.4781271	0.3338496	0.4859504
Bradi2g13083	57.1046222	0.4569398	0.2974075	0.5200000
Bradi2g57944	58.0528301	0.4500955	0.5077253	0.4609929
Bradi2g25550	36.7508638	0.5357722	0.7395630	0.6346434
Bradi2g38567	29.9469542	0.5380989	0.8163312	0.6229508
Bradi2g31510	31.9683140	0.5413077	0.8378979	0.6534447
Bradi2g14780	31.3200333	0.5248028	0.8096062	0.6604478
Bradi2g31795	53.4667477	0.4802917	0.6151023	0.5414013
Bradi2g44000	38.5202718	0.5013570	0.6871791	0.5170068
Bradi2g03550	33.4896613	0.5155602	0.7853312	0.5540541
Bradi2g60620	37.9375119	0.5246125	0.6837183	0.5380952
Bradi2g55630	28.7130776	0.5639546	0.8318945	0.6993007
Bradi2g14160	57.4197319	0.4716595	0.3947398	0.4936337
Bradi2g52375	49.0949306	0.4583958	0.4796801	0.5248227
Bradi2g60464	58.7555549	0.4534618	0.3877720	0.4572271
Bradi2g22440	40.0330774	0.5179623	0.7025871	0.6185567
Bradi2g49627	60.0751659	0.4794803	0.3909767	0.5455861
Bradi2g42060	56.6443434	0.4764607	0.4227899	0.5288889
Bradi2g13860	34.4142618	0.5376732	0.7323590	0.6374046
Bradi2g59137	52.9143789	0.4642638	0.3478561	0.5024814
Bradi2g04263	42.7175522	0.5127248	0.6492753	0.6088710
Bradi2g61528	57.8289658	0.4673420	0.4582645	0.4452555
Bradi2g61370	55.4055083	0.4684532	0.3756597	0.5106383
Bradi2g47260	53.7053194	0.4784058	0.5141059	0.5538462
Bradi2g41540	55.4555387	0.4770711	0.3835359	0.5081967
Bradi2g20950	47.9616096	0.5041710	0.5429370	0.5395833
Bradi2g12610	28.5477058	0.4913145	0.7507243	0.4322581
Bradi2g57927	35.2776137	0.5146365	0.7520135	0.5928571
Bradi2g22490	50.8910984	0.5122175	0.5558728	0.6156300
Bradi2g17272	54.8495672	0.5095129	0.5119139	0.5855513
Bradi2g43045	41.8233249	0.5038141	0.6291382	0.6220930
Bradi2g47951	47.8984571	0.4891658	0.5956474	0.5464481
Bradi2g17513	46.0230734	0.4593983	0.4827056	0.4077670
Bradi2g25800	50.1508672	0.5166972	0.5857894	0.6143498
Bradi2g19842	55.9319637	0.4826298	0.4010435	0.5531915
Bradi2g59731	57.8518924	0.4724255	0.3808596	0.5175644
Bradi2g59550	53.5042988	0.5558036	0.5569106	0.6527778
Bradi2g43570	32.0910110	0.5183580	0.8007990	0.5844828
Bradi2g47060	57.9872494	0.4679511	0.4018019	0.4805389
Bradi2g57389	46.9725006	0.5208190	0.5329768	0.5428571
Bradi2g00956	62	0.5200338	0.3943248	0.5234375
Bradi2g03427	59.0119192	0.4639655	0.4143107	0.4825000
Bradi2g50540	56.6051795	0.4562328	0.3740193	0.5025554
Bradi2g31190	59.8921482	0.4903956	0.4305390	0.5777126
Bradi2g43040	38.7879538	0.5154236	0.6766154	0.5958549
Bradi2g04847	57.4000687	0.4766253	0.4037747	0.5182749
Bradi2g26915	45.8358330	0.4575858	0.4072411	0.3448276
Bradi2g10056	34.7797639	0.5271325	0.7318204	0.6186441
Bradi2g56210	45.8109918	0.5221725	0.6141655	0.6079404
Bradi2g50710	59.4002351	0.4701686	0.3745612	0.4815534
Bradi2g02190	35.5176376	0.5421159	0.7328324	0.6545455
Bradi2g17187	45.8017166	0.4538917	0.2987788	0.4763514
Bradi2g46260	58.7504765	0.4787507	0.4260359	0.5282392
Bradi2g18877	56.2609784	0.4794011	0.4029846	0.5083682
Bradi2g58610	37.0736550	0.5248025	0.7351818	0.6163522
Bradi2g37500	34.2539193	0.4796812	0.6768434	0.5488372
Bradi2g60210	39.0988401	0.5141540	0.7289033	0.5825243
Bradi2g41750	49.0005264	0.4951907	0.6020249	0.5784946
Bradi2g12427	54.8679269	0.4959109	0.4962402	0.5397631
Bradi2g03180	54.1478845	0.4608144	0.3522022	0.4802993
Bradi2g37512	38.5785622	0.4702194	0.5680592	0.5737705
Bradi2g57697	35.9521591	0.5192215	0.7370081	0.5940171
Bradi2g31280	47.2628484	0.4741335	0.5446173	0.5101580
Bradi2g52030	54.4352812	0.4961216	0.5145084	0.5596529
Bradi2g23797	53.6383031	0.4439393	0.3298025	0.4374269
Bradi2g12870	56.9051638	0.4854089	0.4292569	0.5143288
Bradi2g06800	54.5165260	0.4733587	0.3685820	0.5059172
Bradi2g35007	38.2455893	0.5515919	0.7626275	0.6639676
Bradi2g54810	39.1030883	0.5230682	0.7200793	0.6153846
Bradi2g58020	54.8162409	0.4658034	0.3843629	0.5072202
Bradi2g13480	55.0004722	0.5058960	0.4989196	0.5794574
Bradi2g19980	54.8742246	0.4986383	0.4848226	0.5298507
Bradi2g13210	55.1657244	0.4672528	0.4099851	0.4880240
Bradi2g51705	54.0015561	0.4757245	0.3687789	0.5114823
Bradi2g47275	47.8768701	0.4993342	0.4536289	0.5617978
Bradi2g47760	56.3990694	0.5394442	0.6544311	0.7000000
Bradi2g25130	54.2519965	0.4988682	0.5427453	0.5602241
Bradi2g16790	32.9009158	0.5372588	0.7757863	0.6150442
Bradi2g26746	55.7202128	0.4624699	0.3275689	0.4523810
Bradi2g22581	59.2000956	0.4657747	0.3703558	0.4834437
Bradi2g13680	55.1521469	0.4716972	0.4190604	0.5051546
Bradi2g43700	55.4184061	0.4774562	0.3835091	0.5298913
Bradi2g02390	36.0871556	0.5526731	0.7768248	0.6725664
Bradi2g08870	41.9317071	0.5024570	0.6628826	0.4820144
Bradi2g42280	32.5171959	0.5394353	0.7409584	0.5666667
Bradi2g04040	54.5778048	0.4677425	0.3555115	0.4962853
Bradi2g25250	55.9283646	0.5171994	0.5477575	0.5886076
Bradi2g58980	57.0742049	0.4735399	0.4114933	0.5384615
Bradi2g07668	53.9780344	0.4675428	0.3594853	0.4425287
Bradi2g01030	33.2889707	0.5437924	0.7456877	0.6084337
Bradi2g10950	53.8671638	0.4975042	0.5155604	0.5865801
Bradi2g06460	53.6909502	0.4864224	0.5084563	0.5030675
Bradi2g10920	37.4496980	0.4889666	0.6885893	0.5318681
Bradi2g43500	57.5444451	0.4960326	0.4379312	0.5247019
Bradi2g07380	58.4931956	0.4935991	0.6456014	0.4492754
Bradi2g08990	42.7822903	0.5123704	0.6228300	0.5870588
Bradi2g12830	32.4149395	0.5093445	0.7931257	0.6217617
Bradi2g17820	45.0293811	0.5218875	0.6066925	0.5973742
Bradi2g16560	37.2724205	0.5140597	0.7696929	0.6226415
Bradi2g10570	32.9396891	0.5181925	0.7579112	0.5955556
Bradi2g52490	59.0336198	0.4697993	0.4203328	0.4883721
Bradi2g26930	57.7117834	0.4675956	0.3671164	0.4777975
Bradi2g49890	55.3338794	0.4902512	0.4191802	0.5595506
Bradi2g27324	57.2695621	0.4910947	0.4899694	0.5277778
Bradi2g56416	50.8798831	0.4573116	0.3084866	0.4365672
Bradi2g50260	46.3271502	0.4925800	0.5719997	0.5533199
Bradi2g31100	56.6009559	0.4909557	0.4673222	0.5763158
Bradi2g00403	57.3343341	0.4705638	0.4210916	0.4883721
Bradi2g54812	60.5182231	0.4529270	0.3908291	0.4578313
Bradi2g46570	50.3006551	0.4958207	0.5764846	0.5336788
Bradi2g58570	56.0643976	0.4713413	0.3897295	0.5062241
Bradi2g16890	44.7011581	0.4938317	0.4835411	0.4974874
Bradi2g45635	50.0145505	0.5045791	0.5535939	0.5888889
Bradi2g54670	55.8357097	0.4999654	0.5019344	0.5741789
Bradi2g11515	49.3154779	0.4572549	0.5411917	0.4719101
Bradi2g43780	58.7745481	0.4970783	0.4244370	0.5625000
Bradi2g11670	41.6679120	0.4914620	0.5667331	0.4696970
Bradi2g36016	33.9306747	0.5108908	0.7280239	0.6407767
Bradi2g42260	35.6834053	0.5697636	0.7657351	0.7543103
Bradi2g38163	36.6513214	0.5297847	0.7700118	0.5915493
Bradi2g03588	53.9477032	0.4821265	0.3938355	0.5383760
Bradi2g17300	58.4565324	0.4731079	0.3823074	0.5159332
Bradi2g01702	53.3821725	0.4832785	0.5370379	0.4923077
Bradi2g06770	30.3667144	0.5359294	0.8360344	0.6415479
Bradi2g44280	53.8282525	0.4895928	0.5373311	0.5297030
Bradi2g08300	33.6931303	0.5444041	0.7814477	0.6321526
Bradi2g52220	58.5365687	0.4752330	0.3689391	0.5375940
Bradi2g58590	33.4634157	0.5203970	0.7424596	0.6297578
Bradi2g55310	31.9933415	0.5323681	0.7770824	0.6252772
Bradi2g09140	44.3355791	0.5560635	0.7589642	0.7172414
Bradi2g45100	58.3374938	0.4660754	0.3824529	0.5136476
Bradi2g12247	51.8661189	0.4564345	0.3307216	0.4802043
Bradi2g16330	50.0768523	0.5177068	0.5626028	0.5546218
Bradi2g52475	62	0.4909356	0.5637100	0.5882353
Bradi2g24680	34.7082168	0.5448763	0.7703103	0.6144578
Bradi2g23070	56.7352992	0.4891954	0.4183785	0.5295630
Bradi2g56032	54.3403767	0.4927908	0.5177678	0.5723684
Bradi2g36053	58.5026708	0.5047581	0.5276917	0.5966102
Bradi2g02041	37.1402674	0.4927879	0.6473435	0.5675676
Bradi2g58601	62	0.4442640	0.3788474	0.4736842
Bradi2g47468	50.1820840	0.5261357	0.5462679	0.5409836
Bradi2g60539	58.2133577	0.4763760	0.4464830	0.5281955
Bradi2g60300	57.8795698	0.4600521	0.3766161	0.5011494
Bradi2g28110	55.8759509	0.4707819	0.3472133	0.4879852
Bradi2g25270	34.5511600	0.5394070	0.7591723	0.6628352
Bradi2g10857	45.5254156	0.5111919	0.6521366	0.5737705
Bradi2g38737	33.8762274	0.5324119	0.8275825	0.6632653
Bradi2g61837	34.4706109	0.5243637	0.7724133	0.6228374
Bradi2g43127	50.2206081	0.4654401	0.3413347	0.4807892
Bradi2g25376	39.3070188	0.5385237	0.7147104	0.6679104
Bradi2g43110	30.9847335	0.5136650	0.7789515	0.5790274
Bradi2g26295	62	0.4941633	0.4189920	0.5675676
Bradi2g04706	52.2515500	0.4637316	0.3813650	0.4695122
Bradi2g23830	56.5984413	0.5584813	0.4808206	0.6964286
Bradi2g26467	54.6960677	0.4754186	0.4857788	0.5260000
Bradi2g40627	57.3097817	0.4790615	0.4279652	0.5130890
Bradi2g21837	55.5867404	0.4920650	0.4872890	0.5147541
Bradi2g02976	57.1591273	0.4893409	0.4172832	0.5295815
Bradi2g22260	38.0775032	0.5022538	0.6348527	0.5323741
Bradi2g43520	43.5947051	0.5261077	0.6606474	0.6481928
Bradi2g35015	56.8445315	0.4832638	0.4037296	0.5693431
Bradi2g55217	34.2854482	0.5577711	0.7838811	0.6317568
Bradi2g61880	51.2780383	0.5162355	0.5962633	0.6126984
Bradi2g35700	39.6715240	0.5596896	0.6984945	0.6910299
Bradi2g01610	56.5119948	0.4806113	0.4109154	0.5164319
Bradi2g27868	38.4325298	0.4879293	0.6720379	0.5460993
Bradi2g33427	61.2987013	0.4102256	0.3358230	0.2692308
Bradi2g61532	50.1822660	0.5041301	0.3748305	0.5526316
Bradi2g34921	52.0864196	0.5232299	0.5474753	0.6385542
Bradi2g57900	53.5045399	0.4719614	0.3983686	0.4953405
Bradi2g24764	58.0286311	0.4883436	0.4537799	0.5750422
Bradi2g18101	32.8443449	0.5563154	0.7698879	0.6785714
Bradi2g13010	50.0612063	0.5084075	0.5643849	0.6018957
Bradi2g23250	31.7390329	0.5744361	0.8549368	0.7054140
Bradi2g14290	55.4796388	0.4741995	0.4289463	0.5266106
Bradi2g12960	32.2299383	0.5150719	0.7865010	0.5567010
Bradi2g21760	52.7901102	0.4725878	0.3893279	0.4868421
Bradi2g40950	57.6796770	0.4790649	0.4530857	0.5423280
Bradi2g07573	60.7572612	0.4705493	0.4873085	0.4719101
Bradi2g12347	37.3880835	0.5151303	0.6812084	0.6333333
Bradi2g42371	59.2097654	0.4944215	0.4632422	0.5476190
Bradi2g00360	57.4153656	0.4794258	0.3759269	0.5128593
Bradi2g48065	43.2931701	0.4764303	0.3307396	0.5190311
Bradi2g40980	52.5789563	0.4486146	0.3386970	0.4778481
Bradi2g18290	55.9547222	0.4845995	0.3777650	0.4972826
Bradi2g10890	50.2466394	0.5008628	0.4888298	0.5686275
Bradi2g24002	39.2848087	0.5057262	0.6381450	0.5691489
Bradi2g12970	56.6215128	0.4912315	0.4237315	0.5453278
Bradi2g06480	31.2591162	0.5445651	0.8295303	0.6782609
Bradi2g57800	40.0085178	0.5194592	0.6899113	0.5771144
Bradi2g17059	54.2357337	0.5155913	0.5062439	0.5300000
Bradi2g42490	42.3346555	0.5413265	0.7207465	0.6651163
Bradi2g57520	62	0.4736020	0.4542714	0.5120773
Bradi2g58460	33.0443661	0.5242223	0.6943834	0.6588235
Bradi2g14310	55.5403173	0.4764800	0.4055070	0.4967033
Bradi2g22150	58.8071009	0.4637516	0.3540500	0.4833333
Bradi2g45450	59.2924831	0.4649253	0.3929060	0.4919094
Bradi2g13046	61.8500735	0.4541639	0.3727991	0.4739884
Bradi2g17250	27.2496684	0.5579117	0.8501976	0.6565657
Bradi2g34460	53.0053972	0.4782951	0.3749765	0.4876847
Bradi2g40770	60.3140700	0.4544908	0.3858613	0.4797601
Bradi2g50526	59.0689664	0.4731536	0.4466572	0.4751773
Bradi2g55280	32.9552512	0.5253140	0.7770436	0.5939279
Bradi2g60480	59.6625315	0.4682411	0.4095546	0.4799197
Bradi2g13310	55.6941275	0.4859780	0.4419083	0.5507246
Bradi2g02050	36.8427828	0.5238374	0.7231652	0.5984456
Bradi2g23150	53.7082624	0.4779365	0.3776913	0.5229885
Bradi2g29950	53.9227262	0.4842364	0.4932953	0.5188917
Bradi2g40520	46.4266514	0.4936682	0.5944250	0.5885167
Bradi2g51000	60.5048311	0.4813575	0.4560738	0.5081967
Bradi2g18740	55.7766166	0.4918778	0.4961483	0.5182724
Bradi2g07093	60.3663690	0.4369712	0.3286393	0.3834586
Bradi2g09450	52.4767128	0.4496225	0.3200377	0.4260355
Bradi2g59620	53.3942242	0.4662011	0.3470655	0.5059761
Bradi2g38800	56.3253551	0.4812039	0.4002553	0.5332050
Bradi2g44910	55.0020958	0.4973737	0.5115633	0.5607676
Bradi2g61790	37.5938525	0.4954505	0.6839707	0.5625000
